retr_frac,sl_atr_buffer,tp_r,tp1_frac,breakeven_after_tp1,entry_expiry,min_score,n,wr,pf,exp,total_r
0.62,1.1,2.5,0.5,False,6,70,110,40.0,0.8507538850442026,-0.08208437983977125,-9.029281782374838
0.62,1.1,2.5,0.5,False,6,75,71,40.845070422535215,0.8953881519334165,-0.05827800942889901,-4.13773866945183
0.62,1.1,2.5,0.5,False,10,0,195,35.8974358974359,0.6591851353961593,-0.20587884297200115,-40.14637437954023
0.62,1.1,2.5,0.5,False,10,55,192,36.45833333333333,0.6664489714404104,-0.20240878641037532,-38.862486990792064
0.62,1.1,2.5,0.5,False,10,60,189,36.507936507936506,0.6655882190916884,-0.2038740673481097,-38.532198728792736
0.62,1.1,2.5,0.5,False,10,65,173,36.99421965317919,0.6943229768643803,-0.18156315391588296,-31.41042562744775
0.62,1.1,2.5,0.5,False,10,70,134,40.298507462686565,0.7909435176012,-0.11648415831957097,-15.60887721482251
0.62,1.1,2.5,0.5,False,10,75,88,42.04545454545455,0.8605664258649154,-0.07640670623543745,-6.723790148718496
0.62,1.1,3.0,0.0,False,6,0,162,29.629629629629626,0.6697855492384508,-0.23500889511147388,-38.07144100805877
0.62,1.1,3.0,0.0,False,6,55,160,30.0,0.6830683738018636,-0.2239342034099942,-35.829472545599074
0.62,1.1,3.0,0.0,False,6,60,158,30.37974683544304,0.6965861443427355,-0.21288374633673757,-33.635631921204535
0.62,1.1,3.0,0.0,False,6,65,148,31.756756756756754,0.7594983045268182,-0.16507044273711485,-24.430425525092996
0.62,1.1,3.0,0.0,False,6,70,128,32.03125,0.8396828333561976,-0.10791681680953905,-13.813352551620998
0.62,1.1,3.0,0.0,False,6,75,79,32.91139240506329,0.872275367737456,-0.08192836603086656,-6.472340916438458
0.62,1.1,3.0,0.0,False,10,0,195,31.28205128205128,0.6407978806355376,-0.25211719041446473,-49.16285213082062
0.62,1.1,3.0,0.0,False,10,55,193,31.606217616580313,0.6514693771192529,-0.24311338688269907,-46.92088366836092
0.62,1.1,3.0,0.0,False,10,60,190,31.57894736842105,0.6547989841242658,-0.2406069463394302,-45.715319804491735
0.62,1.1,3.0,0.0,False,10,65,178,32.58426966292135,0.6925109772117657,-0.21077597993688324,-37.51812442876522
0.62,1.1,3.0,0.0,False,10,70,151,33.11258278145696,0.7775007964925446,-0.1489870895578027,-22.49705052322821
0.62,1.1,3.0,0.0,False,10,75,96,35.41666666666667,0.8260502299197565,-0.1090425707939751,-10.468086796221609
0.62,1.1,3.0,0.5,True,6,0,162,41.9753086419753,0.5557041625769814,-0.26934850687087225,-43.63445811308131
0.62,1.1,3.0,0.5,True,6,55,160,41.25,0.5475793177888116,-0.27770251323331724,-44.43240211733076
0.62,1.1,3.0,0.5,True,6,60,158,41.77215189873418,0.5600907236215571,-0.2673326676768116,-42.23856149293623
0.62,1.1,3.0,0.5,True,6,65,148,43.24324324324324,0.6023294254715579,-0.23605014906208382,-34.935422061188405
0.62,1.1,3.0,0.5,True,6,70,128,43.75,0.639996318825769,-0.20965678903360285,-26.836068996301165
0.62,1.1,3.0,0.5,True,6,75,79,45.56962025316456,0.7204920992289623,-0.15440249488959515,-12.197797096278016
0.62,1.1,3.0,0.5,True,10,0,195,43.07692307692308,0.5545071077399236,-0.2667039789529716,-52.00727589582946
0.62,1.1,3.0,0.5,True,10,55,193,42.487046632124354,0.5476719413869177,-0.2736021756480772,-52.8052199000789
0.62,1.1,3.0,0.5,True,10,60,190,42.63157894736842,0.5545766912972332,-0.2685366573348321,-51.021964893618104
0.62,1.1,3.0,0.5,True,10,65,178,43.82022471910113,0.5806999128614068,-0.2479063372215524,-44.12732802543633
0.62,1.1,3.0,0.5,True,10,70,151,44.370860927152314,0.6168182025961734,-0.22214757915739985,-33.54428445276738
0.62,1.1,3.0,0.5,True,10,75,96,47.91666666666667,0.7280860963842346,-0.1450048412364182,-13.920464758696149
0.62,1.1,3.0,0.5,False,6,0,162,32.71604938271605,0.6314435442380261,-0.22595466930920444,-36.60465642809112
0.62,1.1,3.0,0.5,False,6,55,160,33.125,0.6327307808761499,-0.22751625270212852,-36.40260043234056
0.62,1.1,3.0,0.5,False,6,60,158,33.54430379746836,0.6470525527606934,-0.21651113802497482,-34.208759807946024
0.62,1.1,3.0,0.5,False,6,65,148,35.13513513513514,0.7014386394848784,-0.17887547939874815,-26.473570951014725
0.62,1.1,3.0,0.5,False,6,70,128,35.9375,0.75937808755298,-0.1415056508801051,-18.112723312653454
0.62,1.1,3.0,0.5,False,6,75,79,37.9746835443038,0.8095718281246005,-0.10618237171091638,-8.388407365162394
0.62,1.1,3.0,0.5,False,10,0,195,34.35897435897436,0.6232014524659627,-0.22795248381538738,-44.45073434400054
0.62,1.1,3.0,0.5,False,10,55,193,34.715025906735754,0.6242706919023278,-0.22926776346243513,-44.24867834824998
0.62,1.1,3.0,0.5,False,10,60,190,34.73684210526316,0.6278379190647039,-0.22637953078534326,-43.01211084921522
0.62,1.1,3.0,0.5,False,10,65,178,35.95505617977528,0.6639177671620556,-0.20047991323511216,-35.68542455584996
0.62,1.1,3.0,0.5,False,10,70,151,37.086092715231786,0.7243828557829914,-0.16119792324309265,-24.34088640970699
0.62,1.1,3.0,0.5,False,10,75,96,40.625,0.805675615946078,-0.10454309661567995,-10.036137275105276
